time/total_timesteps,train/reward,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/learning_rate,train/std,train/clip_range,train/explained_variance,train/clip_fraction
9856,-2.2970219,77,2232,4,1614.694598388672,-5.070904735475779e-05,760,8.670613e-07,908.443603515625,-1.4166417837142944,1.3575277728743006e-05,0.9976875185966492,0.2,-0.0012282133102416992,0.0
9984,-16.81878,78,2232,4,1253.3024932861329,-2.884846180677414e-05,770,1.2884848e-06,684.1793212890625,-1.4166570365428925,1.3575277728743006e-05,0.9977870583534241,0.2,0.0006947517395019531,0.0
10112,4.175855,79,2232,4,660.86318359375,-0.0002162027172744274,780,2.1471642e-06,351.7141418457031,-1.4167625784873963,1.3575277728743006e-05,0.9978471994400024,0.2,0.006481170654296875,0.0
10240,-0.70629513,80,2233,4,483.2344436645508,-3.4065265208482745e-05,790,7.4505806e-07,254.3402557373047,-1.4168059289455415,1.3575277728743006e-05,0.997909426689148,0.2,-0.0017654895782470703,0.0
10368,-3.297164,81,2233,4,2851.29443359375,-8.107153698801994e-05,800,1.2023374e-06,1311.0802001953125,-1.4168730437755586,1.3575277728743006e-05,0.9979622960090637,0.2,0.000937342643737793,0.0
10496,-29.396439,82,2234,4,729.346760559082,-6.398013792932033e-05,810,3.094785e-06,338.986572265625,-1.4168968617916107,1.3575277728743006e-05,0.9979545474052429,0.2,-0.0026270151138305664,0.0
10624,6.392104,83,2234,4,2151.101708984375,-3.290118183940649e-05,820,2.8358772e-07,1064.9122314453125,-1.4168706834316254,1.3575277728743006e-05,0.9979063868522644,0.2,-0.0006680488586425781,0.0
10752,27.7713,84,2234,4,876.224331665039,-0.00022128387354314327,830,7.4957497e-06,437.874755859375,-1.4168330192565919,1.3575277728743006e-05,0.9978939294815063,0.2,0.0006617903709411621,0.0
10880,4.8416624,85,2234,4,1043.893798828125,-9.769154712557793e-05,840,1.0817312e-06,621.9086303710938,-1.4168242871761323,1.3575277728743006e-05,0.9978711605072021,0.2,-0.0016009807586669922,0.0
11008,-2.232051,86,2235,4,702.1701141357422,-3.061695024371147e-05,850,3.1478703e-07,358.10791015625,-1.4168390214443207,1.3575277728743006e-05,0.9979633092880249,0.2,0.009561657905578613,0.0
11136,7.7256927,87,2236,4,345.9199447631836,-4.3727387674152854e-05,860,7.566996e-07,175.77389526367188,-1.4169662654399873,1.3575277728743006e-05,0.9981117844581604,0.2,-0.003602266311645508,0.0
11264,2.1580126,88,2236,5,647.6243621826172,1.3336236588656902e-05,870,2.2118911e-07,250.66038513183594,-1.4170729756355285,1.3575277728743006e-05,0.9981110692024231,0.2,0.0012451410293579102,0.0
11392,-11.952574,89,2236,5,429.42977447509764,-0.00011612889356911182,880,2.4465844e-06,206.78038024902344,-1.4170571506023406,1.3575277728743006e-05,0.9981592297554016,0.2,0.0011729001998901367,0.0
11520,-7.255565,90,2236,5,685.586557006836,-7.606155704706908e-05,890,2.8633513e-06,363.7497863769531,-1.417109876871109,1.3575277728743006e-05,0.9981688261032104,0.2,-0.0007915496826171875,0.0
11648,2.540495,91,2236,5,149.9047073364258,-8.248826488852501e-05,900,3.60189e-06,69.68509674072266,-1.4171138405799866,1.3575277728743006e-05,0.9981985688209534,0.2,-0.00022792816162109375,0.0
11776,-2.624412,92,2237,5,82.0113332748413,-0.0002850373391993344,910,1.790421e-05,39.79024887084961,-1.4171266317367555,1.3575277728743006e-05,0.9981783628463745,0.2,0.005237162113189697,0.0
11904,-8.1502285,93,2237,5,166.64298934936522,-0.00039334784960374234,920,2.5897287e-05,69.9817123413086,-1.4170889914035798,1.3575277728743006e-05,0.998110830783844,0.2,0.00023430585861206055,0.0
12032,0.2473938,94,2237,5,845.1536590576172,-0.00025989869609475134,930,8.620322e-06,407.3481750488281,-1.4170192420482635,1.3575277728743006e-05,0.9980699419975281,0.2,0.00023370981216430664,0.0
12160,0.3370508,95,2238,5,898.8656066894531,-0.00014011184684932233,940,6.9299713e-06,466.04718017578125,-1.4169796288013459,1.3575277728743006e-05,0.9979975819587708,0.2,0.0015820860862731934,0.0
12288,5.5433474,96,2238,5,2186.4124084472655,-0.00013958211056888103,950,3.3238903e-06,1006.718994140625,-1.4169097304344178,1.3575277728743006e-05,0.9979601502418518,0.2,-3.4570693969726562e-06,0.0
12416,9.530529,97,2238,5,1599.0666137695312,-0.00015842220745980739,960,2.2402965e-06,791.1778564453125,-1.416901206970215,1.3575277728743006e-05,0.9979743957519531,0.2,-0.0012851953506469727,0.0
12544,31.760733,98,2239,5,1297.3510192871095,5.425885319709778e-07,970,5.620532e-07,670.131103515625,-1.4169238328933715,1.3575277728743006e-05,0.9980048537254333,0.2,0.0009329319000244141,0.0
12672,-10.329689,99,2239,5,4913.176684570312,-2.4495180696249008e-05,980,2.3422763e-07,2267.379638671875,-1.4169498085975647,1.3575277728743006e-05,0.9980171918869019,0.2,-0.0001506805419921875,0.0
12800,2.9783678,100,2239,5,2032.0664306640624,-5.8857968542724845e-05,990,5.3923577e-07,894.1207885742188,-1.416953194141388,1.3575277728743006e-05,0.9980134963989258,0.2,-9.66787338256836e-05,0.0
12928,2.9021814,101,2239,5,3261.87021484375,-0.00011723837815225124,1000,1.763925e-06,1842.9884033203125,-1.4169427096843719,1.3575277728743006e-05,0.9979977607727051,0.2,0.00027936697006225586,0.0
13056,3.0050411,102,2239,5,6675.2125,-8.07042233645916e-05,1010,9.620562e-07,3375.40869140625,-1.4169228672981262,1.3575277728743006e-05,0.9979674816131592,0.2,-0.0006642341613769531,0.0
13184,-12.017419,103,2239,5,2180.538537597656,-9.379326365888119e-05,1020,6.770715e-07,928.0670166015625,-1.4169414639472961,1.3575277728743006e-05,0.9980717897415161,0.2,0.001422107219696045,0.0
13312,-1.5962962,104,2240,5,1946.7453552246093,-0.00019100108183920384,1030,1.5483238e-06,1029.5262451171875,-1.4170445084571839,1.3575277728743006e-05,0.9981303215026855,0.2,-0.0008200407028198242,0.0
13440,20.08424,105,2240,5,951.6367889404297,-0.00013049535918980838,1040,1.4742836e-06,412.519287109375,-1.4170830488204955,1.3575277728743006e-05,0.9981693625450134,0.2,-0.002043604850769043,0.0
13568,2.68423,106,2240,6,2239.7529296875,2.5467760860919952e-05,1050,7.636845e-08,1086.6148681640625,-1.417117828130722,1.3575277728743006e-05,0.9981865882873535,0.2,-0.0006910562515258789,0.0
13696,8.838522,107,2239,6,2718.7996459960937,-4.359590820968151e-06,1060,1.6530976e-07,1333.427734375,-1.4171195387840272,1.3575277728743006e-05,0.9981735348701477,0.2,-0.0002923011779785156,0.0
13824,1.6713394,108,2238,6,2784.5893615722657,-6.48783054202795e-05,1070,1.9352883e-06,1551.8199462890625,-1.4170957803726196,1.3575277728743006e-05,0.9981433153152466,0.2,-0.0009334087371826172,0.0
13952,-1.4671377,109,2238,6,961.843994140625,-4.5170588418841365e-05,1080,2.8358772e-07,531.9623413085938,-1.4170649528503418,1.3575277728743006e-05,0.9981132745742798,0.2,-0.0006172657012939453,0.0
14080,2.2631905,110,2238,6,266.08514099121095,-0.0006083360407501459,1090,1.92984e-05,164.0783233642578,-1.4170056104660034,1.3575277728743006e-05,0.9980000257492065,0.2,-0.008216619491577148,0.0
14208,6.98892,111,2238,6,582.9519149780274,0.00018448841292411088,1100,1.3979152e-06,260.7774353027344,-1.4169002532958985,1.3575277728743006e-05,0.997944176197052,0.2,0.003367602825164795,0.0
14336,12.65163,112,2238,6,894.4714141845703,-0.00022474550642073154,1110,3.1692907e-06,364.7784118652344,-1.4169076561927796,1.3575277728743006e-05,0.9980220794677734,0.2,0.0022256970405578613,0.0
14464,-1.9782835,113,2238,6,2826.6051330566406,-3.534113639034331e-05,1120,1.0570511e-06,2011.6109619140625,-1.4169818699359893,1.3575277728743006e-05,0.9980515241622925,0.2,0.0007990598678588867,0.0
14592,0.0,114,2238,6,726.2970458984375,-0.00010129669681191444,1130,1.4277175e-06,446.3530578613281,-1.4169525146484374,1.3575277728743006e-05,0.9979719519615173,0.2,-0.0007483959197998047,0.0
14720,-4.353696,115,2238,6,1055.6364196777345,-8.771216962486506e-05,1140,2.8260984e-06,527.5457153320312,-1.416885632276535,1.3575277728743006e-05,0.997937798500061,0.2,-0.001796722412109375,0.0
14848,1.6619155,116,2237,6,538.3226852416992,-0.00015166006051003933,1150,2.748333e-06,238.93980407714844,-1.4168518483638763,1.3575277728743006e-05,0.9978737235069275,0.2,-0.0006761550903320312,0.0
14976,0.0,117,2237,6,4058.75439453125,-4.751281812787056e-05,1160,1.532957e-06,2037.3099365234375,-1.4167860925197602,1.3575277728743006e-05,0.9978389739990234,0.2,-0.0013371706008911133,0.0
15104,-0.46290442,118,2238,6,1979.4169311523438,-9.620049968361855e-06,1170,8.195639e-08,1336.857177734375,-1.416771227121353,1.3575277728743006e-05,0.9978300333023071,0.2,0.0014941692352294922,0.0
15232,-12.41942,119,2238,6,2684.109344482422,-1.3882014900445939e-05,1180,2.4866313e-07,1179.5958251953125,-1.4167780041694642,1.3575277728743006e-05,0.9978668093681335,0.2,0.00015980005264282227,0.0
15360,-6.9060836,120,2237,6,4137.456982421875,-3.7770206108689305e-05,1190,1.9185245e-07,1916.1890869140625,-1.4168242871761323,1.3575277728743006e-05,0.9979106783866882,0.2,0.0013050436973571777,0.0
15488,-0.46880174,121,2237,6,671.2075378417969,-2.922392450273037e-05,1200,6.0582533e-07,325.5140380859375,-1.4168501675128937,1.3575277728743006e-05,0.9979078769683838,0.2,-0.003464818000793457,0.0
15616,-38.946133,122,2237,6,1122.888687133789,-0.00014889182057231665,1210,1.8887222e-06,556.0324096679688,-1.416832548379898,1.3575277728743006e-05,0.9978840947151184,0.2,0.0041103363037109375,0.0
15744,-9.4666815,123,2237,7,655.658316040039,-0.0001435164362192154,1220,3.9227307e-06,328.2575988769531,-1.4168173849582673,1.3575277728743006e-05,0.997890055179596,0.2,-0.0004067420959472656,0.0
15872,0.8822546,124,2237,7,998.8840179443359,4.673665389418602e-05,1230,9.392388e-07,452.13043212890625,-1.4168219208717345,1.3575277728743006e-05,0.9978593587875366,0.2,0.00015604496002197266,0.0
16000,0.3027965,125,2236,7,848.7919982910156,-0.0002441742457449436,1240,4.766509e-06,368.2349853515625,-1.4167912244796752,1.3575277728743006e-05,0.9978694915771484,0.2,-0.004501819610595703,0.0
16128,-0.34939834,126,2236,7,1149.118618774414,-2.228887751698494e-06,1250,2.1522865e-06,512.1131591796875,-1.4167447149753571,1.3575277728743006e-05,0.9976588487625122,0.2,-0.0006510019302368164,0.0
16256,13.917133,127,2236,7,689.1748931884765,-3.0444469302892685e-05,1260,1.527369e-07,305.84326171875,-1.4164969444274902,1.3575277728743006e-05,0.9975059032440186,0.2,0.00731348991394043,0.0
16384,-1.4449743,128,2236,7,251.36250534057618,-9.243683889508248e-05,1270,1.3336539e-06,141.49118041992188,-1.4163922309875487,1.3575277728743006e-05,0.997381865978241,0.2,0.0005806088447570801,0.0
16512,-5.068344,129,2236,7,703.4739517211914,-0.00020978953689336776,1280,3.497582e-06,394.8979187011719,-1.4162634313106537,1.3575277728743006e-05,0.9972925186157227,0.2,0.0012943148612976074,0.0
16640,-8.7289095,130,2236,7,907.4175506591797,-2.416511997580528e-05,1290,2.705492e-07,419.5565490722656,-1.4161905825138092,1.3575277728743006e-05,0.9972068667411804,0.2,0.00038367509841918945,0.0
16768,-3.6969104,131,2236,7,4499.390173339843,-3.775535151362419e-05,1300,2.477318e-07,2448.237060546875,-1.4161208152770997,1.3575277728743006e-05,0.9971827864646912,0.2,-0.0010287761688232422,0.0
16896,4.5377994,132,2237,7,1427.7237213134765,-6.907663773745299e-05,1310,1.5418045e-06,581.6464233398438,-1.4161669313907623,1.3575277728743006e-05,0.9973064661026001,0.2,0.000258028507232666,0.0
17024,9.695441,133,2237,7,1002.0792633056641,-4.9395347014069556e-05,1320,9.560026e-07,530.8150024414062,-1.4162832856178285,1.3575277728743006e-05,0.9973658919334412,0.2,-0.0006420612335205078,0.0
17152,-36.153564,134,2237,7,3058.2636840820314,5.2371667698025705e-05,1330,3.8184226e-08,1397.5,-1.4163221776485444,1.3575277728743006e-05,0.9974201917648315,0.2,0.001077890396118164,0.0
17280,-1.5977664,135,2238,7,2913.6371948242186,-0.0003337193746119738,1340,6.3763e-06,1397.06005859375,-1.4163911640644073,1.3575277728743006e-05,0.9974954128265381,0.2,0.000832974910736084,0.0
17408,4.0659328,136,2238,7,2568.484326171875,2.7116294950246812e-05,1350,1.2419187e-06,1388.8973388671875,-1.4164463520050048,1.3575277728743006e-05,0.9975141882896423,0.2,0.00026869773864746094,0.0
17536,8.118634,137,2238,7,3295.8659912109374,-9.335416834801435e-05,1360,1.2195669e-06,1909.1905517578125,-1.416415697336197,1.3575277728743006e-05,0.9974297285079956,0.2,-0.0008400678634643555,0.0
17664,17.962427,138,2238,7,2710.1117919921876,-5.132891237735748e-05,1370,1.554843e-06,1413.6761474609375,-1.416358083486557,1.3575277728743006e-05,0.9974513053894043,0.2,-0.00011277198791503906,0.0
17792,-4.1202283,139,2239,7,2331.3537719726564,-4.304926842451096e-05,1380,4.437752e-07,1273.5504150390625,-1.4164024412631988,1.3575277728743006e-05,0.9974687099456787,0.2,-0.00025069713592529297,0.0
17920,6.383677,140,2239,8,2784.5476196289064,-6.349473260343075e-05,1390,5.5972487e-07,1178.8052978515625,-1.4164040803909301,1.3575277728743006e-05,0.997471272945404,0.2,2.0802021026611328e-05,0.0
18048,10.09171,141,2239,8,1733.7790405273438,-0.0001388434786349535,1400,2.0824373e-06,887.3391723632812,-1.416425496339798,1.3575277728743006e-05,0.9975300431251526,0.2,-0.0009025335311889648,0.0
18176,-16.85754,142,2240,8,1844.5429992675781,1.3928767293691635e-05,1410,6.9011e-07,969.5831909179688,-1.4164575636386871,1.3575277728743006e-05,0.9974876642227173,0.2,0.0016828179359436035,0.0
18304,9.619545,143,2239,8,1815.990008544922,-0.0001425221562385559,1420,8.21054e-06,979.7667236328125,-1.4164195120334626,1.3575277728743006e-05,0.9975253343582153,0.2,-0.0015038251876831055,0.0
18432,-0.66613597,144,2240,8,4320.929162597657,-0.00022941075731068848,1430,1.3085548e-05,2952.09619140625,-1.4164788186550141,1.3575277728743006e-05,0.9975180625915527,0.2,-0.0010344982147216797,0.0
18560,0.31988907,145,2240,8,721.5097702026367,-4.799850285053253e-06,1440,1.5785918e-07,344.5,-1.4164553105831146,1.3575277728743006e-05,0.9975581765174866,0.2,0.003347158432006836,0.0
18688,20.309336,146,2240,8,140.7281063079834,-0.00022202513646334409,1450,7.3048286e-06,59.41541290283203,-1.4162829220294952,1.3575277728743006e-05,0.9969894289970398,0.2,-0.0016666650772094727,0.0
18816,0.0,147,2241,8,756.3398712158203,7.654004730284214e-05,1460,8.529052e-06,437.1585693359375,-1.4157187044620514,1.3575277728743006e-05,0.9966750144958496,0.2,-0.0028008222579956055,0.0
18944,31.212524,148,2241,8,507.61072692871096,-2.8653768822550774e-05,1470,1.1017546e-06,242.8998260498047,-1.415593248605728,1.3575277728743006e-05,0.9966608285903931,0.2,0.0003180503845214844,0.0
19072,-1.1820588,149,2241,8,2425.174774169922,-0.00012022736482322215,1480,2.489891e-06,1780.820556640625,-1.415592795610428,1.3575277728743006e-05,0.9966534376144409,0.2,0.0011309981346130371,0.0
19200,-0.8056673,150,2241,8,638.327783203125,-7.720990106463432e-05,1490,9.592623e-07,306.3470153808594,-1.4155921697616578,1.3575277728743006e-05,0.9966729879379272,0.2,0.000783085823059082,0.0
19328,-6.199014,151,2241,8,1112.2942504882812,-2.885265275835991e-05,1500,4.0698797e-07,541.1448364257812,-1.415625238418579,1.3575277728743006e-05,0.9967191815376282,0.2,0.0014452934265136719,0.0
19456,-4.889318,152,2241,8,4117.680688476563,-2.6337068993598224e-05,1510,1.1501834e-07,2086.6884765625,-1.415661871433258,1.3575277728743006e-05,0.9967288970947266,0.2,0.0009665489196777344,0.0
19584,-46.244556,153,2241,8,1600.8996826171874,-0.0008335130754858255,1520,3.941916e-05,830.6712646484375,-1.4156187057495118,1.3575277728743006e-05,0.9966145157814026,0.2,0.0008372068405151367,0.0
19712,-0.1731543,154,2241,8,676.1259780883789,0.00020507844164967536,1530,6.555114e-06,313.6475830078125,-1.4154865086078643,1.3575277728743006e-05,0.9964969754219055,0.2,-0.003771662712097168,0.0
19840,-3.6631176,155,2241,8,2885.18134765625,-5.8843428269028665e-05,1540,7.539056e-07,1690.4525146484375,-1.4154033541679383,1.3575277728743006e-05,0.9964527487754822,0.2,-0.0004627704620361328,0.0
19968,1.779358,156,2242,8,3782.3510986328124,-8.854083716869354e-06,1550,4.7963113e-08,2105.4345703125,-1.4153875529766082,1.3575277728743006e-05,0.9964626431465149,0.2,-0.001123189926147461,0.0
20096,2.3301632,157,2242,8,1305.4227966308595,-2.5329506024718283e-05,1560,2.500601e-07,592.0040893554688,-1.415412539243698,1.3575277728743006e-05,0.9965081810951233,0.2,0.002462029457092285,0.0
20224,-1.3907158,158,2242,9,735.6623657226562,-0.0002956945332698524,1570,2.039317e-05,354.5531005859375,-1.4154651701450347,1.3575277728743006e-05,0.9965552687644958,0.2,0.0019205212593078613,0.0
20352,-10.241492,159,2242,9,896.7186309814454,5.338953342288732e-05,1580,1.8961728e-06,310.96148681640625,-1.4154726088047027,1.3575277728743006e-05,0.9965095520019531,0.2,-0.0029904842376708984,0.0
20480,-0.27652,160,2242,9,1035.5198028564453,5.283020436763764e-06,1590,6.7800283e-07,544.1033325195312,-1.4154092013835906,1.3575277728743006e-05,0.9964399337768555,0.2,-0.001157522201538086,0.0
20608,0.040889163,161,2242,9,5325.324731445313,-9.592710994184017e-05,1600,9.564683e-07,2733.191162109375,-1.415354812145233,1.3575277728743006e-05,0.9964166879653931,0.2,-0.0003427267074584961,0.0
20736,5.7796783,162,2242,9,637.1892593383789,-4.914090968668461e-05,1610,1.902692e-06,345.90618896484375,-1.4153535544872284,1.3575277728743006e-05,0.9964220523834229,0.2,0.0017834901809692383,0.0
20864,1.0303253,163,2242,9,290.82944717407224,-8.717854507267475e-05,1620,3.3485703e-06,143.20216369628906,-1.4153848588466644,1.3575277728743006e-05,0.9965062737464905,0.2,0.0007673501968383789,0.0
20992,0.7721822,164,2242,9,258.6882942199707,-0.0004465482663363218,1630,9.323936e-06,104.74916076660156,-1.4154262781143188,1.3575277728743006e-05,0.9964353442192078,0.2,-0.001863241195678711,0.0
21120,10.7705145,165,2242,9,772.0095489501953,2.9807398095726968e-05,1640,7.952098e-06,446.5908203125,-1.4152903735637665,1.3575277728743006e-05,0.9962978959083557,0.2,0.0019263029098510742,0.0
21248,-8.264545,166,2242,9,1103.9779571533204,-6.952104158699512e-05,1650,3.4365803e-07,519.007080078125,-1.4152035892009736,1.3575277728743006e-05,0.99625164270401,0.2,0.0013923048973083496,0.0
21376,8.246294,167,2242,9,2582.6469909667967,-4.298454150557518e-05,1660,4.861504e-07,1109.583251953125,-1.4151611804962159,1.3575277728743006e-05,0.9961995482444763,0.2,0.00035250186920166016,0.0
21504,11.696133,168,2242,9,965.2718292236328,-3.3956253901124e-05,1670,4.7171488e-07,470.3777160644531,-1.4150738775730134,1.3575277728743006e-05,0.9960618019104004,0.2,-0.00021207332611083984,0.0
21632,-0.6200403,169,2242,9,1766.0504211425782,-2.2013578563928605e-05,1680,1.8496066e-06,902.5415649414062,-1.4149603366851806,1.3575277728743006e-05,0.9960225820541382,0.2,-0.0005626678466796875,0.0
21760,-3.8963287,170,2242,9,5390.1212158203125,-4.074559547007084e-05,1690,3.7113205e-07,3145.1298828125,-1.4149665713310242,1.3575277728743006e-05,0.9960534572601318,0.2,-0.00021588802337646484,0.0
21888,-2.9676437,171,2243,9,1853.9937622070313,-0.0006759229116141796,1700,1.3601966e-05,898.7739868164062,-1.4149796664714813,1.3575277728743006e-05,0.9960303902626038,0.2,0.0001410841941833496,0.0
22016,3.9522188,172,2243,9,1461.047900390625,2.336651086807251e-05,1710,2.9732473e-06,873.5567626953125,-1.4149636507034302,1.3575277728743006e-05,0.9960525035858154,0.2,-0.0007822513580322266,0.0
22144,-2.138234,173,2243,9,5101.081958007812,-1.072748564183712e-05,1720,4.1909516e-08,2487.597900390625,-1.4149926543235778,1.3575277728743006e-05,0.9960609674453735,0.2,-0.00020074844360351562,0.0
22272,-0.67682207,174,2243,9,4501.187817382813,-3.126721130684018e-05,1730,6.04894e-07,2098.35791015625,-1.4149914503097534,1.3575277728743006e-05,0.9960641264915466,0.2,0.00010704994201660156,0.0
22400,2.2750328,175,2243,9,1020.7456756591797,-2.755429595708847e-05,1740,1.0877848e-06,527.6651000976562,-1.4149777114391326,1.3575277728743006e-05,0.9960084557533264,0.2,0.001058042049407959,0.0
22528,1.015101,176,2243,10,1036.4650390625,-0.00020479122176766395,1750,1.7888844e-05,622.285888671875,-1.4148705720901489,1.3575277728743006e-05,0.9958449006080627,0.2,-0.0028438568115234375,0.0
22656,-1.3291326,177,2243,10,952.4966918945313,-0.0003358892165124416,1760,2.2144523e-05,485.58251953125,-1.4146832048892974,1.3575277728743006e-05,0.9956517815589905,0.2,0.0007464289665222168,0.0
22784,-1.2289914,178,2244,10,1423.3264770507812,-9.906487539410592e-05,1770,2.4022534e-05,668.6648559570312,-1.4145676016807556,1.3575277728743006e-05,0.9956742525100708,0.2,-0.0015355348587036133,0.0
22912,9.02858,179,2243,10,1616.1300170898437,6.63498416543007e-05,1780,4.632864e-06,948.690673828125,-1.4146421313285829,1.3575277728743006e-05,0.9957419633865356,0.2,0.000662386417388916,0.0
23040,0.73404866,180,2244,10,946.0736511230468,-7.563135586678982e-05,1790,7.5018033e-07,471.9186706542969,-1.4146740138530731,1.3575277728743006e-05,0.995729386806488,0.2,9.60230827331543e-05,0.0
23168,1.2110943,181,2244,10,219.5837875366211,-0.0001970984973013401,1800,1.0710675e-05,115.54515075683594,-1.414634346961975,1.3575277728743006e-05,0.9956837296485901,0.2,0.0008467435836791992,0.0
23296,-7.6444535,182,2244,10,119.39923553466797,-0.0005718412343412637,1810,2.1856744e-05,59.19898223876953,-1.41455420255661,1.3575277728743006e-05,0.9955304265022278,0.2,0.001096487045288086,0.0
23424,0.3626202,183,2244,10,393.87137298583986,-0.00031823236495256426,1820,3.170222e-06,159.48963928222656,-1.4143996477127074,1.3575277728743006e-05,0.9954226613044739,0.2,-0.0018761157989501953,0.0
23552,-0.37983382,184,2244,10,960.3380950927734,4.791589453816414e-05,1830,4.931353e-07,347.20306396484375,-1.4143357634544373,1.3575277728743006e-05,0.9954028129577637,0.2,0.0007459521293640137,0.0
23680,-8.410658,185,2244,10,3117.255419921875,-0.0001708323135972023,1840,3.1101517e-06,1894.1126708984375,-1.4143268167972565,1.3575277728743006e-05,0.9953737258911133,0.2,0.0007216930389404297,0.0
23808,2.8016968,186,2244,10,1531.8060180664063,-7.643615826964378e-05,1850,7.4738637e-07,1007.964599609375,-1.4142646789550781,1.3575277728743006e-05,0.9952963590621948,0.2,-0.0002466440200805664,0.0
23936,-4.3164544,187,2244,10,1342.7336639404298,-5.398645298555493e-05,1860,9.248033e-07,675.0830078125,-1.4141565024852754,1.3575277728743006e-05,0.9951393008232117,0.2,0.00311124324798584,0.0
24064,-2.1472957,188,2244,10,4892.9544921875,-5.399012006819248e-05,1870,9.178184e-07,2600.36572265625,-1.4140050172805787,1.3575277728743006e-05,0.9950328469276428,0.2,0.0007914900779724121,0.0
24192,-0.25830445,189,2244,10,2704.999652099609,-3.1450367532670495e-05,1880,2.1606684e-07,1342.8355712890625,-1.4139530122280122,1.3575277728743006e-05,0.9950430393218994,0.2,-0.00013244152069091797,0.0
24320,-0.5354757,190,2244,10,2822.5104064941406,-3.289803862571716e-05,1890,5.438924e-07,1000.9542846679688,-1.4139650106430053,1.3575277728743006e-05,0.9950182437896729,0.2,0.0008093714714050293,0.0
24448,0.6109153,191,2244,10,6168.337377929687,-0.0006045249290764331,1900,7.4505806e-06,3227.72802734375,-1.4139215767383575,1.3575277728743006e-05,0.9949713349342346,0.2,0.00251924991607666,0.0
24576,-3.3301537,192,2243,10,3661.5049560546877,-3.114386927336454e-05,1910,1.1902303e-06,1996.92041015625,-1.4139339864253997,1.3575277728743006e-05,0.9950771927833557,0.2,0.0013908147811889648,0.0
24704,12.139741,193,2243,11,3428.5773681640626,-8.929625619202852e-05,1920,9.862706e-07,1676.0018310546875,-1.414049506187439,1.3575277728743006e-05,0.9951555728912354,0.2,0.0021825432777404785,0.0
24832,-0.20470834,194,2243,11,1708.1099914550782,-0.0002463467186316848,1930,6.5378845e-06,951.0916748046875,-1.4140662789344787,1.3575277728743006e-05,0.9950986504554749,0.2,0.00278627872467041,0.0
24960,-30.32413,195,2243,11,1125.6543212890624,-2.0653242245316505e-05,1940,7.348135e-07,489.3558349609375,-1.4139647424221038,1.3575277728743006e-05,0.9949612021446228,0.2,-0.0012729167938232422,0.0
25088,0.87365925,196,2242,11,3440.986572265625,-0.00010356511920690536,1950,1.3709068e-06,1434.151123046875,-1.413857454061508,1.3575277728743006e-05,0.9949255585670471,0.2,-0.0004342794418334961,0.0
25216,-1.952233,197,2241,11,5300.790979003907,-3.213097807019949e-05,1960,1.3038516e-07,3093.06201171875,-1.4138543248176574,1.3575277728743006e-05,0.9949290156364441,0.2,-0.0010491609573364258,0.0
25344,1.8002715,198,2241,11,354.0017318725586,-0.00019562328234314918,1970,2.2125896e-05,160.1721954345703,-1.414000779390335,1.3575277728743006e-05,0.9953200817108154,0.2,-0.001725316047668457,0.0
25472,5.8408303,199,2241,11,110.74521522521972,-0.0003326895646750927,1980,3.2797456e-05,52.20517349243164,-1.4144382357597352,1.3575277728743006e-05,0.9956765174865723,0.2,0.002834320068359375,0.0
25600,-3.2082922,200,2241,11,101.26632843017578,-0.0006590293953195215,1990,8.6514745e-05,66.09955596923828,-1.4148464024066925,1.3575277728743006e-05,0.9962068200111389,0.2,0.004239797592163086,0.0
25728,-2.3345346,201,2241,11,821.1544982910157,-0.0006453836802393198,2000,3.504334e-05,427.46453857421875,-1.4152860581874847,1.3575277728743006e-05,0.9964405298233032,0.2,0.005648970603942871,0.0
25856,14.799327,202,2241,11,2950.4313049316406,-4.912540316581726e-06,2010,9.22475e-07,1403.551513671875,-1.4153881549835206,1.3575277728743006e-05,0.9964594841003418,0.2,0.00109940767288208,0.0
25984,-20.88187,203,2241,11,2569.645947265625,-7.549053989350796e-05,2020,4.8801303e-07,1150.2171630859375,-1.4153852939605713,1.3575277728743006e-05,0.9964427351951599,0.2,0.0022251009941101074,0.0
26112,-0.21156448,204,2241,11,455.7799072265625,-6.915433332324027e-05,2030,1.3117678e-06,189.6693878173828,-1.415348517894745,1.3575277728743006e-05,0.9963769912719727,0.2,0.004393279552459717,0.0
26240,-3.3008642,205,2241,11,1331.317562866211,-0.00012774141505360602,2040,1.9986182e-06,791.3709716796875,-1.4152574300765992,1.3575277728743006e-05,0.9962672591209412,0.2,-0.001055598258972168,0.0
26368,9.93844,206,2240,11,1599.8474731445312,-0.0003334057051688433,2050,7.583294e-06,667.2527465820312,-1.4151990830898284,1.3575277728743006e-05,0.996301531791687,0.2,0.003349900245666504,0.0
26496,24.35196,207,2241,11,3462.698095703125,6.280699744820595e-05,2060,2.8586946e-06,1702.500732421875,-1.4152606010437012,1.3575277728743006e-05,0.9963504672050476,0.2,-0.0020682811737060547,0.0
26624,-9.587199,208,2241,11,4955.884985351562,-5.874745547771454e-05,2070,4.8894435e-07,2489.281005859375,-1.4153014600276947,1.3575277728743006e-05,0.9963952898979187,0.2,-0.00031936168670654297,0.0
26752,-2.239537,209,2241,11,2893.599951171875,-0.000148115330375731,2080,1.814682e-06,1276.37939453125,-1.4153357088565826,1.3575277728743006e-05,0.9964005351066589,0.2,0.0024690628051757812,0.0
